item_id,item_title,avg_price,popularity,n_interactions
45013,folding shoe tidy,2.9,16,8
45014,folding shirt tidy,4.65,1,1
45016,decorative net canopy leopard,3.61,19,9
46000M,polyester filler pad 45x45cm,1.55,826,343
46000P,polyester filler pad 65cmx65cm,4.25,105,48
46000R,polyester filler pad 45x30cm,1.45,118,59
46000S,polyester filler pad 40x40cm,1.45,919,369
46000U,polyester filler pad 30cmx30cm,1.25,111,51
46037A,pink canvas des cushion cover,1.25,4,2
46115B,green pop art mao cushion cover,0.19,59,22
46118,funky monkey cushion cover,0.85,87,36
46126A,elvis wallhanging / curtain,1.25,79,34
46137D,green chenille shaggy rug,2.95,8,3
46138B,blue chenille shaggy cushion cover,1.37,35,19
46138D,green chenille shaggy c/cover,1.95,1,1
46307,roses blue base cushion cover,1.65,9,4
46775A,bubble gum chunky knitted throw,16.95,5,4
46775B,berries chunky knitted throw,16.95,5,4
46775D,sunset colour chunky knitted throw,16.95,46,32
46775E,candy pop chunky knitted throw,16.95,14,10
46776A,woven bubble gum cushion cover,4.4,39,20
46776B,woven berries cushion cover,4.4,41,20
46776C,woven frost cushion cover,4.54,35,18
46776D,woven sunset cushion cover,4.95,17,9
46776E,woven candy cushion cover,4.28,24,11
46776F,woven rose garden cushion cover,4.51,35,17
47013A,wine bottle dressing lt.blue,0.28,54,25
47013C,wine bottle dressing dark blue,0.25,54,23
47016,light decoration battery operated,2.1,10,5
47021G,set/6 bead coasters gauze bag gold,1.04,96,46
47310M,"small pop box,funky monkey",1.28,178,82
47341A,fuschia table run flower,2.32,13,7
47341B,blue table run flower,1.79,25,14
47343A,fuschia flower purse with beads,1.19,54,24
47344B,blue flower des purse,1.08,22,10
47347B,blue flower t-light holder,1.13,16,7
47348A,fuschia voile pointy shoe dec,0.78,37,16
47351B,blue  voile lampshade,2.92,32,14
47367B,pair padded hangers pink check,3.71,70,39
47369A,pink green embroidery cosmetic bag,2.95,16,10
47369B,blue green embroidery cosmetic bag,3.23,16,10
47420,assorted colour suction cup hook,0.19,68,30
47421,assorted colour lizard suction hook,0.41,187,79
47422,assorted monkey suction cup hook,0.41,154,66
47469,assorted shapes photo clip silver,0.63,81,33
47471,rainbow pegs photo clip string,0.68,79,41
47480,hanging photo clip rope ladder,1.75,229,99
47481,50cm metal string with  7 clips,0.85,73,35
47502,polkadot cutlery 24 pcs in tray,11.59,120,58
47503A,ass floral print multi screwdriver,0.62,470,196
47503E,ass floral print scissors,1.2,49,22
47503F,ass floral print torch,1.52,26,11
47503G,ass floral print tape measure,1.24,58,25
47503H,ass floral print spirit level,1.38,79,51
47503J,set/3 floral garden tools in bag,7.7,97,42
47503K,assorted floral secateurs,1.87,69,34
47504E,english rose scissors,1.22,73,37
47504F,english rose torch,1.54,25,13
47504G,english rose tape measure,1.25,89,47
47504H,english rose spirit level,1.33,223,104
47504J,english rose set/3 garden tools,7.95,3,2
47504K,english rose garden secateurs,1.36,584,268
47505,minature coloured gardening set,4.85,328,162
47518F,icon placemat pop art elvis,0.17,82,31
47552A,dots ironing board cover,1.95,12,11
47554,s/3 colours flock tea towels,2.55,1,1
47556,set/2 spotty + rose tea towels,2.55,1,1
47556B,tea time tea towels,2.94,993,411
47559B,tea time oven glove,1.26,1484,619
47562,english rose ironing board cover,3.75,78,42
47563A,retro longboard ironing board cover,1.98,100,62
47563B,waveline surf ironing board cover,3.75,7,6
47566,party bunting,4.77,5102,2098
47566B,tea time party bunting,4.73,1505,661
47567B,tea time kitchen apron,5.89,672,324
47568,english rose design peg bag,2.09,795,321
47569,english rose design shopping bag,2.55,1,1
47570,english rose table cloth,10.62,120,67
47570B,tea time table cloth,10.54,360,189
47574A,english rose scented hanging flower,1.73,126,61
47574B,english rose scented hanging heart,4.25,40,28
47578A,english rose small scented flower,0.85,115,53
47579,tea time breakfast basket,2.1,92,44
47580,tea time des tea cosy,2.54,582,266
47581B,fairy cake wicker picnic basket,12.75,33,26
47583A,set of 3 wicker basket rose,21.36,7,5
47583B,set of 3 wicker basket tea and cake,21.96,10,6
47585A,pink fairy cake cushion cover,3.21,188,83
47586A,pink fairy cake cushion cover,2.12,60,28
47587A,pink fairy cake coaster,0.39,27,9
47589,congratulations bunting,5.45,116,71
47590A,blue happy birthday bunting,5.43,1310,634
47590B,pink happy birthday bunting,5.41,1659,815
47591A,carousel des child's apron,1.65,61,36
47591B,scotties des child's apron,1.65,273,138
47591C,blue fairy cake child's apron,1.93,308,146
47591D,pink fairy cake child's apron,1.95,2529,1042
47592A,carousel des child's overall,2.1,82,36
47592B,scotties design child's overall,2.1,35,18
47593A,carousel design baby bib,1.05,80,44
47593B,scotties design baby bib,0.68,276,129
47594A,carousel design washbag,1.95,150,74
47594B,scotties design washbag,1.95,167,83
47597,new england teatowels,2.55,84,43
47598,new england egg warmer,0.55,53,23
47599A,pink party bags,2.07,837,329
47599B,blue party bags,2.08,667,265
48103,door mat kiss my.......,7.05,18,10
48111,door mat 3 smiley cats,7.32,1132,573
48116,door mat multicolour stripe,7.31,755,385
48129,door mat topiary,7.51,931,491
48138,door mat union flag,7.41,3197,1515
48173A,door mat blue flock,6.75,1,1
48173C,door mat black flock,7.42,859,461
48175,door mat camouflage,4.0,3,1
48179,door mat sweet home,6.29,10,6
48184,door mat english rose,7.49,1476,755
48185,door mat fairy cake,7.46,1476,740
48187,door mat new england,7.5,2218,1153
48188,door mat welcome puppies,7.52,1126,597
48189,door mat friendship,7.18,390,207
48194,doormat hearts,7.54,2229,1141
48195,door mat green paisley,7.13,113,73
48197,door mat bird on the wire,7.06,253,137
51008,afghan slipper sock pair,3.39,203,72
51012C,"feather duster, coal black",1.25,55,27
51012L,"feather duster, light pink",1.25,10,6
51014A,"feather pen,hot pink",0.63,732,247
51014C,"feather pen,coal black",0.65,512,176
51014L,"feather pen,light pink",0.64,480,165
51020A,summer fun design shower cap,0.82,106,49
51020B,stripy design shower cap,0.96,130,60
62018,sombrero,1.79,294,123
62043B,blue check bag w handle 34x20cm,1.24,21,10
62074B,elephant clip w suction cup,0.42,20,11
62086A,pink retro big flower bag,1.95,48,22
62094B,turq ice cream bum bag,2.28,62,27
62095B,turqoise ice cream sunhat,1.46,46,19
62096A,pink/yellow flowers handbag,1.36,129,52
62096B,purple/turq flowers handbag,1.38,102,47
62097A,pink stripes shoulder bag,2.95,1,1
62097B,blue stripes shoulder bag,1.36,9,4
70006,love heart pocket warmer,1.4,427,176
70007,hi tec alpine hand warmer,1.49,235,105
71028B,silver blue egg t-light holder,0.86,19,8
71038,white hanging beads candle holder,5.41,301,145
71050,small single flame candle holder,0.35,21,8
71053,white metal lantern,3.71,1357,612
71101A,angel on knees metal pole 100cm h,0.85,3,1
71101E,standing fairy pole support,0.84,139,48
71143,silver book mark with beads,0.85,31,13
71215,metal base for candles,0.41,33,12
71270,photo clip line,1.27,113,55
71279,pink glass candleholder,2.94,127,53
71403,"pink/white ""keep clean"" bullet bin",2.95,57,27
71406C,black orange squeezer,0.42,73,31
71434B,"black rnd bullet""keep clean"" bin",2.55,1,1
71459,hanging jam jar t-light holder,0.83,2635,886
71477,colour glass. star t-light holder,3.24,1708,701
71495A,cd wall tidy blue office,0.4,19,9
71495B,cd wall tidy red flowers,0.4,30,12
71496A,a4 wall tidy blue office,0.58,22,8
71496B,a4 wall tidy red flowers,0.59,10,6
71510,square metal candleholder base,0.79,38,17
72008,frosted box 9 white t-light candles,0.42,528,198
72023F,red organic candle in glass,1.22,101,40
72024U,lilac votive candle,0.21,29,10
72038P,price's candle peach,0.15,27,9
72045D,roses on blue teacup candle,1.69,9,3
72051S,bag of silver stones,0.42,40,20
72083A,strawbery swirl flare candle,2.1,15,7
72084B,chocolate ice cream candle,1.95,2,1
72122,coffee scent pillar candle,0.95,215,97
72127,columbian candle round,1.24,126,61
72128,columbian candle round,0.8,156,81
72129,columbian candle round,0.65,35,17
72130,columbian candle round,0.57,121,52
72131,columbian candle rectangle,1.65,117,57
72132,columbian cube candle,1.68,53,27
72133,columbian candle rectangle,1.22,56,29
72134,columbian  cube candle,0.65,47,21
72140E,best dad candle letters,0.83,52,27
72140F,happy anniversary candle letters,0.42,34,15
72225C,lavender scent cake candle,0.27,105,35
72225D,vanilla scent cake candle,0.27,30,10
72232,feng shui pillar candle,0.19,345,119
72267,premium church candle,2.08,85,41
72349B,set/6 purple butterfly t-lights,2.08,494,241
72351A,set/6 turquoise butterfly t-lights,2.07,784,356
72351B,set/6 pink  butterfly t-lights,2.07,984,433
72369A,pink clear glass candle plate,1.25,23,9
72484,roses in white heart candle,0.97,150,56
72487,roses white round candle,0.98,34,13
72529W,white advent candle,2.09,78,39
72586,"s/6 halloween ghost t lights, 5cm h",0.42,263,108
72598,set/12 taper candles,0.84,216,92
72606A,brown antique cube candle,0.42,47,18
72708,sculpted round ivory candle,0.21,13,5
72709,ivory sculpted rnd candle,0.85,30,13
72715,spherical ivory candle,0.42,35,12
72724,set/6 christmas icicle t-lights,1.25,18,10
72728,rose scent candles in glass,0.84,146,51
72739B,white chocolate scent candle,0.89,27,10
72739C,dark chocolate scentcandle,1.03,30,11
72740A,large strawberry chocolate candle,2.03,13,5
72741,grand chocolatecandle,1.42,2449,825
72750A,"f.fairy s/3 candle/glass,lily/vally",2.45,45,16
72750B,"f.fairy s/3 candle/glass,lavender",3.0,100,38
72750C,"f.fairy s/3 candle/glass, rose",2.75,42,15
72750D,f.fairy s/3 candle/glass,2.68,30,11
72751A,"f.fairy s/3 sml candle,lily/valley",5.95,1,1
72751B,"f.fairy s/3 sml candle, lavender",5.95,1,1
72751C,"f.fairy s/3 sml candle, rose",5.95,1,1
72752A,"f.fairy,candle in glass,lily/valley",4.25,1,1
72752B,"f.fairy,candle in glass,lavender",4.25,3,2
72753A,s/3 flwr fairy lilly candles,2.63,32,11
72753B,s/3 flwr fairy lavender candles,3.0,36,13
72753C,s/3 flwr fairy rose candles,3.27,14,5
72753D,s/3 flwr fairy summer candles,2.1,27,9
72754A,flower fairy potpourri cushion lily,1.07,15,5
72754B,f fairy potpourri cushions lavender,1.17,22,8
72754D,f fairy potpourri cushions summer,1.69,1,1
72755C,flower fairy oil burner set rose,1.71,36,13
72755D,flower fairy oil burner set summer,1.94,35,13
72756,fairy cake candles,1.47,376,127
72760B,vintage cream 3 basket cake stand,9.84,824,445
72771B,burg flock gold cup/candle,0.42,19,7
72771C,black flock gold candle,0.42,12,4
72772,set/4 scented candles in ramekins,1.88,23,8
72779,set/6 black rose t-light candles,1.69,29,15
72780,black silouette candle plate,0.84,114,43
72781,black silouette candle plate,2.04,32,14
72783,black sil't squ candle plate,2.1,16,7
72785A,s/4 contempory pink rosebud candles,2.1,7,4
72785B,s/4 contempory red rosebud candles,1.57,6,3
72789,basket/8 scented love token candles,3.75,76,45
72793,black box mirror lantern,5.56,19,10
72796A,s/3 english lavender squ candle,1.65,10,6
72796B,s/3 french vanilla squ candle,1.65,21,12
72796C,s/3 rose garden scent squ candle,1.65,1,1
72798C,set/4 garden rose dinner candle,1.65,17,11
72799A,black pillar candle silver flock,2.46,44,18
72799B,purple pillar candle black flock,1.82,24,9
72799C,pink pillar candle silver flock,2.4,83,39
72799D,blue pillar candle silver flock,2.92,27,14
72799E,ivory pillar candle silver flock,2.7,306,133
72799F,ivory pillar candle gold flock,2.7,176,76
72800A,s/4 black dinner candle silver floc,2.23,65,34
72800B,s/4 purple dinner candle blk flock,2.26,150,80
72800C,s/4 pink dinner candle silver flock,2.24,134,68
72800D,s/4 blue dinner candle silver flock,2.4,143,76
72800E,4 ivory dinner candles silver flock,2.25,479,234
72800F,4 ivory dinner candles gold flock,2.3,135,64
72801C,s/4 rose pink dinner candles,1.15,103,47
72801D,s/4 sky blue dinner candles,1.19,94,47
72801E,s/4 festive green dinner candles,1.14,49,23
72801F,s/4 festive red dinner candles,1.25,67,25
72801G,s/4 burgundy wine dinner candles,1.14,121,53
72802A,rose scent candle in jewelled box,4.28,368,170
72802B,ocean scent candle in jewelled box,4.15,398,190
72802C,vanilla scent candle jewelled box,4.16,554,236
72803A,rose scent candle jewelled drawer,4.2,164,91
72803B,ocean scent candle jewelled drawer,4.25,55,36
72805,vanilla candle in embossed zinc pot,1.69,7,3
72807A,set/3 rose candle in jewelled box,4.22,275,139
72807B,set/3 ocean scent candle jewel box,4.22,325,166
72807C,set/3 vanilla scented candle in box,4.21,491,241
72811,small zinc/glass candleholder,1.3,54,20
72812,large zinc/glass candleholder,2.35,40,16
72814,set/3 christmas briar candles,3.73,104,50
72815,3 wick christmas briar candle,3.75,122,60
72816,set/3 christmas decoupage candles,1.25,183,75
72817,set/2 christmas decoupage candles,1.0,304,124
72818,christmas decoupage candle,0.7,286,112
72819,cupid design scented candles,2.17,159,66
72821,cupid scented candle in glass,1.65,31,15
75011,blue daisy mobile,1.39,35,15
75013B,"string of 8 butterflies,pink",1.65,126,62
75049L,large circular mirror mobile,1.12,670,238
75131,metal tube chime on bamboo,1.62,128,62
75149N,string crystals natural,1.25,70,25
75172,painted sea shell metal windchime,2.14,26,11
75178,asstd col butterfly/crystal w/chime,1.09,32,16
77079,dolphin windmill,2.12,27,11
77081,flower windmill,1.23,43,18
77101A,union flag windsock,1.23,150,70
78026,seagrass s/3 squ laundry box,10.0,3,1
78027,seagrass s/2 corner laundry,13.97,4,3
78033,flag of st george chair,5.46,32,14
78034B,blue netting storage hanger,1.95,14,10
78056,camouflage backpack on wheels,9.95,2,1
78124,magazine rack gebra assorted,1.54,67,26
79000,moroccan tea glass,0.83,995,333
79026B,"s/4 icon coaster,elvis lives",0.94,35,22
79029,glass honeypot wasp catcher,1.93,664,298
79030A,"tumbler, english rose",1.65,58,20
79030D,"tumbler, baroque",0.83,120,41
79030G,"tumbler, new england",1.04,275,93
79051A,smokey grey colour d.o.f. glass,0.41,137,50
79062D,"retro tin ashtray,revolutionary",0.38,11,4
79063C,"retro pill box key chain,the king",0.19,32,14
79063D,"retro pill box , revolutionary",0.19,21,10
79065A,teatime round cake tins,9.95,2,1
79066K,retro mod tray,0.88,372,174
79067,corona mexican tray,3.72,550,277
79071B,english rose metal waste bin,2.95,92,60
79072,teatime cake tin with handle,9.71,130,63
79140,ass windproof marijuana lighters,0.42,5,2
79144B,painted lightbulb star+ moon,0.42,96,41
79144C,painted lightbulb rainbow design,0.41,60,23
79149B,silicon star bulb  blue,0.42,18,12
79151B,"silicon cube 25w, blue",0.42,4,2
79157B,ubo-light triobase blue,0.85,4,3
79157V,ubo-light triobase purple,0.85,5,3
79160,heart shape wireless doorbell,2.08,259,141
79161A,st george set of 10 party lights,2.95,32,16
79163,black champagne glass,0.98,168,57
79164,black wine glass,1.3,198,68
79172D,purple tint acrylic flower vase,0.85,10,4
79190A,retro plastic 70's tray,0.42,189,73
79190B,retro plastic polka tray,0.42,232,96
79190D,retro plastic daisy tray,0.42,177,73
79191B,retro plastic polka tray,0.85,116,53
79191C,retro plastic elephant tray,0.84,310,132
79191D,retro plastic daisy tray,0.85,55,31
79192A,retro plastic 70's tray,1.25,52,30
79301,feather heart lights,2.95,1,1
79302M,"art lights,funk monkey",2.86,171,77
79303A,white rohmbic block table lamp,2.95,2,1
79303B,blue star block table lamp,2.95,9,4
79303D,lilac flower block table lamp,2.95,12,7
79308B,mosaic candle dish blue purple,0.85,6,2
79315W,flying saucer table light in white,2.95,18,7
79320,flamingo lights,4.85,256,122
79321,chilli lights,5.15,2153,924
79323B,black cherry lights,6.61,94,48
79323G,gold  cherry lights,6.55,101,51
79323GR,green cherry lights,6.49,157,76
79323LP,light pink cherry lights,6.45,358,159
79323P,pink cherry lights,6.43,532,230
79323S,silver cherry lights,6.64,90,46
79323W,white cherry lights,6.4,729,314
79328,blue flock glass candleholder,0.61,32,11
79329,pink flock glass candleholder,1.29,18,7
79331,pink flock glass candleholder,1.37,24,9
79336,light pink flock glass candleholder,0.86,42,16
79337,blue flock glass candleholder,0.78,51,19
79338,dark pink flock glass candleholder,0.89,28,10
79341,willow branch lights.,6.63,132,64
79342B,brown flower lights,6.7,45,24
79403,frosted white base,0.85,56,23
79406,frosted white base,0.22,43,15
79413,glass wine glass decorations,1.25,16,9
79532,mosaic glass ball candleholder,1.25,45,18
79534,multicolour glass plate,0.55,47,18
81950B,flower blue clock w/sucker,0.64,54,24
81950V,flower purple clock w/sucker,0.7,19,11
81952B,round blue clock w/sucker,0.47,40,16
81952V,round purple clock w/sucker,0.37,90,35
81953B,round articulated blue clock w/suck,0.44,11,8
81953P,round articulated pink clock w/suck,0.52,11,6
81985A,"icon alarm clock,fuschia  pin up",2.55,15,7
82001S,vinyl record frame silver,3.73,473,198
82011A,"bathroom scales, tropical beach",3.75,34,23
82011B,bathroom scales rubber ducks,3.67,60,39
82011C,bathroom scales footprints in sand,3.67,66,42
82011E,"bathroom scales, fag break",3.75,2,2
82069,beech wood p/frame,7.25,3,2
82072,white wood single p/frame,1.25,5,3
82076,beech wood photo frame,1.25,18,6
82081,pink hearts photo album,3.04,34,12
